timestamp,ip_count,request_rate,label
2024-01-01 00:00:00,-0.29484515367301706,-0.3052925169702561,0
2024-01-01 00:01:00,-0.28774740121944326,-0.30937612928773794,0
2024-01-01 00:02:00,-0.28774740121944326,-0.33139242898855087,0
2024-01-01 00:03:00,-0.31613841103373846,-0.3155819594090617,0
2024-01-01 00:04:00,-0.29484515367301706,-0.27946417885655184,0
2024-01-01 00:05:00,-0.30904065858016466,-0.32348107111810653,0
2024-01-01 00:06:00,-0.28774740121944326,-0.35139350945828,0
2024-01-01 00:07:00,-0.29484515367301706,-0.31439006969262756,0
2024-01-01 00:08:00,-0.28064964876586945,-0.3221418234089663,0
2024-01-01 00:09:00,-0.31613841103373846,-0.28727500357466473,0
2024-01-01 00:10:00,-0.30194290612659086,-0.315533687606984,0
2024-01-01 00:11:00,-0.33033391594088607,-0.3197474269796773,0
2024-01-01 00:12:00,-0.31613841103373846,-0.29390778756629843,0
2024-01-01 00:13:00,-0.33033391594088607,-0.3132895539664495,0
2024-01-01 00:14:00,-0.33743166839445987,-0.33350629615842037,0
2024-01-01 00:15:00,-0.32323616348731227,-0.34148293233823146,0
2024-01-01 00:16:00,-0.30194290612659086,-0.32890332015875406,0
2024-01-01 00:17:00,-0.28064964876586945,-0.34268896714943037,0
2024-01-01 00:18:00,-0.32323616348731227,-0.30863215643368674,0
2024-01-01 00:19:00,-0.30194290612659086,-0.32461429429086847,0
2024-01-01 00:20:00,-0.28064964876586945,-0.31651018555394006,0
2024-01-01 00:21:00,-0.30904065858016466,-0.3154847733105125,0
2024-01-01 00:22:00,-0.30194290612659086,-0.3169941704900911,0
2024-01-01 00:23:00,-0.33033391594088607,-0.3125626286285116,0
2024-01-01 00:24:00,-0.32323616348731227,-0.29021312906567415,0
2024-01-01 00:25:00,-0.30194290612659086,-0.3225934644464061,0
2024-01-01 00:26:00,-0.31613841103373846,-0.3348188989905529,0
2024-01-01 00:27:00,-0.30194290612659086,-0.3130332867076305,0
2024-01-01 00:28:00,-0.30194290612659086,-0.30089117161568174,0
2024-01-01 00:29:00,-0.28774740121944326,-0.30194654728196074,0
2024-01-01 00:30:00,-0.32323616348731227,-0.29247084803394097,0
2024-01-01 00:31:00,-0.29484515367301706,-0.3143228774400096,0
2024-01-01 00:32:00,-0.33743166839445987,-0.3325786964571098,0
2024-01-01 00:33:00,-0.3445294208480337,-0.31729918502562854,0
2024-01-01 00:34:00,-0.3445294208480337,-0.290341049683135,0
2024-01-01 00:35:00,-0.31613841103373846,-0.29199335681527033,0
2024-01-01 00:36:00,-0.31613841103373846,-0.3019046078229476,0
2024-01-01 00:37:00,-0.33743166839445987,-0.3101358412037755,0
2024-01-01 00:38:00,-0.3445294208480337,-0.34361615988442024,0
2024-01-01 00:39:00,-0.33033391594088607,-0.3068104541394678,0
2024-01-01 00:40:00,-0.33033391594088607,-0.3008714424000742,0
2024-01-01 00:41:00,-0.32323616348731227,-0.32580518571135597,0
2024-01-01 00:42:00,-0.28774740121944326,-0.3193770418682936,0
2024-01-01 00:43:00,-0.3445294208480337,-0.3207272917559125,0
2024-01-01 00:44:00,-0.30194290612659086,-0.3234169389535286,0
2024-01-01 00:45:00,-0.26645414385872185,-0.3104497085145003,0
2024-01-01 00:46:00,-0.30904065858016466,-0.37014668633585085,0
2024-01-01 00:47:00,-0.33033391594088607,-0.3356147642806932,0
2024-01-01 00:48:00,-0.3516271733016075,-0.3139940655840112,0
2024-01-01 00:49:00,-0.3445294208480337,-0.33092686250428466,0
2024-01-01 00:50:00,-0.3658226782087551,-0.2973625066500085,0
2024-01-01 00:51:00,-0.33033391594088607,-0.3102634878820902,0
2024-01-01 00:52:00,-0.31613841103373846,-0.2826443260083577,0
2024-01-01 00:53:00,-0.31613841103373846,-0.29543570518996787,0
2024-01-01 00:54:00,-0.30194290612659086,-0.33320246263047876,0
2024-01-01 00:55:00,-0.33033391594088607,-0.3311622486464153,0
2024-01-01 00:56:00,-0.30194290612659086,-0.3369039263427769,0
2024-01-01 00:57:00,-0.32323616348731227,-0.28830577192150586,0
2024-01-01 00:58:00,-0.33743166839445987,-0.3451177872522962,0
2024-01-01 00:59:00,-0.32323616348731227,-0.34531943632970474,0
2024-01-01 01:00:00,-0.3516271733016075,-0.3444076736282696,0
2024-01-01 01:01:00,-0.31613841103373846,-0.3276666476618057,0
2024-01-01 01:02:00,-0.27355189631229565,-0.3405219417939242,0
2024-01-01 01:03:00,-0.30904065858016466,-0.32493905914237914,0
2024-01-01 01:04:00,-0.27355189631229565,-0.3353480217550818,0
2024-01-01 01:05:00,-0.27355189631229565,-0.3187139276161297,0
2024-01-01 01:06:00,-0.32323616348731227,-0.34419524817244634,0
2024-01-01 01:07:00,-0.3587249257551813,-0.370216985898799,0
2024-01-01 01:08:00,-0.31613841103373846,-0.29941719247116444,0
2024-01-01 01:09:00,-0.3516271733016075,-0.3322820163267375,0
2024-01-01 01:10:00,-0.33033391594088607,-0.35247390787477206,0
2024-01-01 01:11:00,-0.32323616348731227,-0.3574712020471629,0
2024-01-01 01:12:00,-0.31613841103373846,-0.28095062512824226,0
2024-01-01 01:13:00,-0.30904065858016466,-0.3131628440717278,0
2024-01-01 01:14:00,-0.27355189631229565,-0.2973482677952223,0
2024-01-01 01:15:00,-0.30194290612659086,-0.33778263741263637,0
2024-01-01 01:16:00,-0.30904065858016466,-0.30113490017712363,0
2024-01-01 01:17:00,-0.30194290612659086,-0.3144784826824987,0
2024-01-01 01:18:00,-0.32323616348731227,-0.29417621328202664,0
2024-01-01 01:19:00,-0.31613841103373846,-0.3504083282221318,0
2024-01-01 01:20:00,-0.29484515367301706,-0.31967120856575604,0
2024-01-01 01:21:00,-0.33743166839445987,-0.30879562297661206,0
2024-01-01 01:22:00,-0.3445294208480337,-0.30064805746852297,0
2024-01-01 01:23:00,-0.28774740121944326,-0.3444531446632888,0
2024-01-01 01:24:00,-0.28774740121944326,-0.29829077864638737,0
2024-01-01 01:25:00,-0.28064964876586945,-0.3252509675919199,0
2024-01-01 01:26:00,-0.30904065858016466,-0.2994151801593676,0
2024-01-01 01:27:00,-0.3587249257551813,-0.31314258011634377,0
